name,index,x1,y1,x2,y2,label,remarks
(2)000000019280.jpg,2,190,61,219,96,1,2
(3)000000019280.jpg,3,492,62,513,91,0,2
(0)up2824.jpg,0,120,60,192,156,1,2
(1)up2824.jpg,1,88,11,147,79,0,2
(0)up3521.jpg,0,259,48,286,82,1,2
(1)up3521.jpg,1,206,163,244,210,1,2
(2)up3521.jpg,2,294,124,331,166,1,2
(0)000000054263.jpg,0,436,162,454,188,1,2
(1)000000054263.jpg,1,416,0,433,20,0,2
(2)000000054263.jpg,2,388,0,403,12,0,2
(3)000000054263.jpg,3,508,0,523,13,0,2
(0)000000082193.jpg,0,271,52,331,135,1,2
(1)000000082193.jpg,1,326,7,378,62,0,2
(2)000000082193.jpg,2,170,8,225,70,0,2
(0)up2639.jpg,0,251,24,309,107,1,2
(1)up2639.jpg,1,138,10,195,99,1,2
(2)up2639.jpg,2,312,81,368,148,1,2
(3)up2639.jpg,3,157,142,209,198,1,2
(0)000000015982.jpg,0,589,81,608,110,0,2
(1)000000015982.jpg,1,330,82,358,120,0,2
(2)000000015982.jpg,2,466,56,511,116,1,2
(3)000000015982.jpg,3,421,58,456,109,1,2
(4)000000015982.jpg,4,556,89,571,117,0,2
(0)000000013695.jpg,0,348,143,372,174,1,2
(1)000000013695.jpg,1,589,260,607,281,0,2
(2)000000013695.jpg,2,509,190,531,218,0,2
(3)000000013695.jpg,3,245,213,262,232,0,2
(0)000000016012.jpg,0,240,186,275,236,1,2
(1)000000016012.jpg,1,486,129,497,143,0,1
(0)up0152.jpg,0,460,124,473,143,0,2
(1)up0152.jpg,1,526,121,543,145,0,2
(2)up0152.jpg,2,142,131,153,146,0,2
(3)up0152.jpg,3,507,196,526,222,0,2
(4)up0152.jpg,4,307,104,340,155,1,2
(5)up0152.jpg,5,562,109,574,128,0,2
(0)up4408.jpg,0,244,158,310,254,1,2
(1)up4408.jpg,1,108,190,142,236,0,2
(0)000000102075.jpg,0,56,142,84,178,0,2
(1)000000102075.jpg,1,204,99,243,146,1,2
(0)up1439.jpg,0,67,152,93,194,0,2
(1)up1439.jpg,1,188,65,265,175,1,2
(0)up0999.jpg,0,262,99,317,162,1,2
(1)up0999.jpg,1,45,167,79,203,0,1
(0)up3407.jpg,0,346,82,405,163,1,2
(1)up3407.jpg,1,94,104,146,176,1,2
(2)up3407.jpg,2,208,94,259,164,1,2
(0)000000092538.jpg,0,84,121,105,149,0,2
(1)000000092538.jpg,1,213,103,280,180,1,2
(2)000000092538.jpg,2,0,111,25,144,0,2
(0)up2770.jpg,0,341,1,402,73,0,2
(1)up2770.jpg,1,422,88,487,162,0,2
(2)up2770.jpg,2,4,107,64,195,0,2
(3)up2770.jpg,3,199,127,280,211,1,2
(0)up2044.jpg,0,107,124,171,199,1,2
(1)up2044.jpg,1,220,175,282,252,1,2
(2)up2044.jpg,2,357,184,411,254,1,2
(0)000000075279.jpg,0,37,110,97,183,1,2
(1)000000075279.jpg,1,193,149,256,219,1,2
(2)000000075279.jpg,2,12,76,35,108,0,2
(3)000000075279.jpg,3,480,151,555,249,1,2
(4)000000075279.jpg,4,472,109,497,142,0,2
(0)000000096366.jpg,0,73,7,87,28,0,2
(1)000000096366.jpg,1,117,19,144,51,1,2
(0)000000012963.jpg,0,158,158,169,172,0,2
(1)000000012963.jpg,1,268,107,293,136,1,2
(2)000000012963.jpg,2,188,174,201,188,0,2
(3)000000012963.jpg,3,134,167,148,181,0,2
(0)up0919.jpg,0,60,78,76,100,1,2
(1)up0919.jpg,1,211,71,231,96,1,2
(2)up0919.jpg,2,305,50,328,86,1,2
(3)up0919.jpg,3,133,70,151,90,1,2
(4)up0919.jpg,4,397,59,425,96,1,2
(0)000000094633.jpg,0,229,180,266,226,1,2
(1)000000094633.jpg,1,333,154,369,196,1,2
(2)000000094633.jpg,2,403,127,446,185,1,2
(3)000000094633.jpg,3,166,138,204,187,1,2
(0)up0273.jpg,0,132,113,161,149,0,2
(1)up0273.jpg,1,189,119,229,176,1,2
(0)up4365.jpg,0,317,81,346,126,0,2
(1)up4365.jpg,1,137,54,226,179,1,2
(0)up4613.jpg,0,324,171,347,204,0,2
(1)up4613.jpg,1,229,122,277,186,1,2
(0)000000033825.jpg,0,425,411,446,439,0,2
(1)000000033825.jpg,1,447,370,464,394,0,2
(2)000000033825.jpg,2,94,213,125,265,1,2
(3)000000033825.jpg,3,365,355,376,371,0,2
(0)up1510.jpg,0,40,129,67,161,0,2
(1)up1510.jpg,1,193,121,231,167,1,2
(0)000000069674.jpg,0,365,77,398,120,0,2
(1)000000069674.jpg,1,283,102,314,135,0,2
(2)000000069674.jpg,2,68,32,126,106,1,2
(0)000000041495.jpg,0,200,69,244,131,1,2
(1)000000041495.jpg,1,94,461,105,475,0,2
(2)000000041495.jpg,2,7,460,17,473,0,2
(0)up1482.jpg,0,237,60,288,135,1,2
(1)up1482.jpg,1,448,23,485,70,0,2
(2)up1482.jpg,2,456,151,495,196,0,1
(0)up0239.jpg,0,100,145,111,162,0,2
(1)up0239.jpg,1,26,171,48,198,0,2
(2)up0239.jpg,2,231,58,388,269,1,2
(3)up0239.jpg,3,8,167,28,195,0,2
(0)000000109406.jpg,0,189,15,203,29,0,2
(1)000000109406.jpg,1,356,146,373,168,1,2
(2)000000109406.jpg,2,462,166,478,187,1,2
(0)up0465.jpg,0,173,168,257,265,1,2
(1)up0465.jpg,1,386,223,427,291,0,2
(0)000000037335.jpg,0,66,208,181,351,1,2
(1)000000037335.jpg,1,554,203,586,254,0,0
(2)000000037335.jpg,2,295,246,324,284,0,2
(0)000000014311.jpg,0,287,72,320,109,1,2
(1)000000014311.jpg,1,187,145,202,164,0,2
(2)000000014311.jpg,2,464,68,501,108,1,2
(0)000000017991.jpg,0,489,243,508,264,0,2
(1)000000017991.jpg,1,255,76,313,142,1,2
(2)000000017991.jpg,2,180,286,192,302,0,2
(0)up1252.jpg,0,221,159,294,247,1,2
(1)up1252.jpg,1,417,421,466,494,0,2
(2)up1252.jpg,2,330,501,400,599,0,2
(3)up1252.jpg,3,22,43,98,139,1,2
(0)000000087779.jpg,0,136,207,242,351,1,2
(1)000000087779.jpg,1,428,256,453,290,0,2
(0)000000085953.jpg,0,118,128,161,189,1,2
(1)000000085953.jpg,1,471,162,524,232,1,2
(2)000000085953.jpg,2,292,154,331,213,1,2
(3)000000085953.jpg,3,27,186,38,203,0,2
(0)000000039461.jpg,0,221,27,256,73,1,2
(1)000000039461.jpg,1,325,69,364,115,1,2
(2)000000039461.jpg,2,81,103,103,136,0,2
(3)000000039461.jpg,3,512,154,528,175,0,2
(0)000000012403.jpg,0,278,79,294,102,1,2
(1)000000012403.jpg,1,227,85,250,117,1,2
(2)000000012403.jpg,2,339,85,360,113,1,2
(3)000000012403.jpg,3,114,94,135,127,0,2
(4)000000012403.jpg,4,370,91,404,130,1,2
(5)000000012403.jpg,5,189,101,215,136,1,2
(6)000000012403.jpg,6,95,152,145,213,1,2
(7)000000012403.jpg,7,238,69,257,94,1,2
(8)000000012403.jpg,8,155,106,187,141,1,2
(9)000000012403.jpg,9,383,132,420,176,1,2
(10)000000012403.jpg,10,350,96,374,130,1,2
(11)000000012403.jpg,11,70,90,83,110,0,2
(12)000000012403.jpg,12,155,145,194,193,1,2
(13)000000012403.jpg,13,154,77,168,95,0,2
(0)000000074696.jpg,0,409,167,435,195,0,2
(1)000000074696.jpg,1,195,69,328,236,1,2
(0)000000054255.jpg,0,167,266,184,288,0,2
(0)000000007693.jpg,0,250,93,320,190,1,2
(1)000000007693.jpg,1,33,118,59,153,0,2
(0)000000016921.jpg,0,44,142,81,189,1,2
(1)000000016921.jpg,1,552,99,563,114,0,2
(2)000000016921.jpg,2,469,129,495,162,1,2
(3)000000016921.jpg,3,583,117,596,132,0,2
(4)000000016921.jpg,4,252,96,276,123,1,2
(5)000000016921.jpg,5,199,113,213,128,0,2
(6)000000016921.jpg,6,303,158,327,185,1,2
(7)000000016921.jpg,7,17,131,39,155,0,2
(8)000000016921.jpg,8,49,325,84,372,0,2
(0)000000071812.jpg,0,280,120,309,151,1,2
(1)000000071812.jpg,1,351,122,372,154,1,2
(2)000000071812.jpg,2,96,111,110,125,0,1
(0)000000057263.jpg,0,381,79,410,118,1,2
(1)000000057263.jpg,1,141,101,164,142,1,2
(2)000000057263.jpg,2,241,118,252,134,0,2
(0)000000027757.jpg,0,72,208,100,239,0,2
(1)000000027757.jpg,1,181,41,222,106,1,2
(0)up0096.jpg,0,33,72,56,109,0,2
(1)up0096.jpg,1,212,44,253,106,1,2
(2)up0096.jpg,2,292,90,305,108,0,2
(0)000000104789.jpg,0,310,176,324,193,0,2
(1)000000104789.jpg,1,131,95,223,236,1,2
(2)000000104789.jpg,2,212,91,248,130,0,2
(3)000000104789.jpg,3,73,93,88,118,0,2
(4)000000104789.jpg,4,357,111,368,126,0,2
(0)000000057735.jpg,0,205,142,226,167,1,2
(1)000000057735.jpg,1,152,100,168,121,0,2
(0)000000040802.jpg,0,427,85,465,128,0,2
(1)000000040802.jpg,1,212,71,297,164,1,2
(0)000000044395.jpg,0,102,135,137,177,1,2
(1)000000044395.jpg,1,240,228,251,241,0,2
(0)000000051019.jpg,0,330,162,358,192,1,2
(1)000000051019.jpg,1,239,154,264,188,1,2
(2)000000051019.jpg,2,518,212,529,226,0,2
(3)000000051019.jpg,3,574,214,586,229,0,2
(0)000000061542.jpg,0,120,179,132,193,0,2
(1)000000061542.jpg,1,270,165,284,187,1,2
(2)000000061542.jpg,2,349,178,368,205,1,2
(3)000000061542.jpg,3,557,229,568,243,0,2
(4)000000061542.jpg,4,471,188,481,204,0,2
(0)up1384.jpg,0,124,91,223,216,1,2
(1)up1384.jpg,1,189,83,272,208,0,2
(0)000000002362.jpg,0,21,236,33,249,0,2
(1)000000002362.jpg,1,208,243,219,257,0,2
(2)000000002362.jpg,2,406,255,418,268,0,2
(3)000000002362.jpg,3,354,272,370,291,0,2
(4)000000002362.jpg,4,153,261,174,291,1,2
(5)000000002362.jpg,5,74,231,86,245,0,2
(6)000000002362.jpg,6,330,278,345,295,0,2
(7)000000002362.jpg,7,297,213,308,229,0,2
(8)000000002362.jpg,8,244,210,256,224,0,2
(9)000000002362.jpg,9,231,220,242,232,0,2
(10)000000002362.jpg,10,356,211,368,224,0,2
(11)000000002362.jpg,11,271,266,285,283,0,2
(0)000000069986.jpg,0,158,158,173,175,1,2
(1)000000069986.jpg,1,373,161,388,180,1,2
(2)000000069986.jpg,2,407,165,420,182,1,2
(3)000000069986.jpg,3,450,170,464,186,1,2
(4)000000069986.jpg,4,61,147,80,173,1,2
(5)000000069986.jpg,5,266,174,280,191,1,2
(6)000000069986.jpg,6,460,218,474,237,1,2
(7)000000069986.jpg,7,268,152,281,166,1,2
(8)000000069986.jpg,8,303,171,316,185,1,2
(9)000000069986.jpg,9,211,159,224,173,1,2
(10)000000069986.jpg,10,120,159,137,181,1,2
(11)000000069986.jpg,11,343,221,359,240,1,2
(12)000000069986.jpg,12,336,159,350,179,1,2
(13)000000069986.jpg,13,191,162,207,182,1,2
(14)000000069986.jpg,14,296,229,312,246,1,2
(15)000000069986.jpg,15,428,264,445,286,1,2
(16)000000069986.jpg,16,423,170,436,184,1,2
(17)000000069986.jpg,17,381,150,393,165,1,2
(18)000000069986.jpg,18,459,203,472,218,1,2
(0)up0786.jpg,0,444,67,465,94,0,2
(1)up0786.jpg,1,196,40,267,139,1,2
(2)up0786.jpg,2,341,94,417,183,1,2
(3)up0786.jpg,3,278,51,339,145,1,2
(4)up0786.jpg,4,140,116,209,207,1,2
(5)up0786.jpg,5,75,106,143,196,1,2
(0)up0500.jpg,0,319,47,393,152,1,2
(1)up0500.jpg,1,226,60,312,169,1,2
(2)up0500.jpg,2,0,57,40,104,0,2
(0)000000031448.jpg,0,138,269,157,293,0,2
(1)000000031448.jpg,1,6,342,54,401,0,2
(2)000000031448.jpg,2,126,293,154,329,0,2
(0)up1171.jpg,0,186,132,298,279,1,2
(1)up1171.jpg,1,88,92,159,178,0,2
(0)up3675.jpg,0,458,80,500,139,0,2
(1)up3675.jpg,1,192,14,246,88,1,2
(0)up4119.jpg,0,192,83,226,129,1,2
(1)up4119.jpg,1,257,83,281,114,0,2
(2)up4119.jpg,2,129,7,144,27,0,2
(3)up4119.jpg,3,71,21,84,37,0,2
(0)000000027634.jpg,0,66,98,99,142,1,2
(1)000000027634.jpg,1,233,151,262,191,1,2
(2)000000027634.jpg,2,427,157,458,190,1,2
(3)000000027634.jpg,3,351,166,378,199,1,2
(4)000000027634.jpg,4,288,152,315,187,1,2
(5)000000027634.jpg,5,389,171,416,207,1,2
(6)000000027634.jpg,6,297,212,323,250,1,2
(7)000000027634.jpg,7,170,137,199,173,1,2
(0)up0028.jpg,0,559,260,604,312,0,2
(1)up0028.jpg,1,275,24,346,124,1,2
(0)up0401.jpg,0,198,140,295,265,1,2
(1)up0401.jpg,1,451,66,480,114,0,2
(0)up4147.jpg,0,80,89,165,201,0,2
(1)up4147.jpg,1,210,96,297,231,1,2
(0)up4466.jpg,0,301,47,320,71,0,2
(1)up4466.jpg,1,104,109,138,156,1,2
(0)000000040378.jpg,0,119,54,188,151,0,2
(0)000000053944.jpg,0,260,92,274,107,0,2
(1)000000053944.jpg,1,160,92,193,129,1,2
(2)000000053944.jpg,2,105,101,118,116,0,2
(3)000000053944.jpg,3,190,107,203,127,0,2
(0)up0396.jpg,0,255,182,311,260,1,2
(1)up0396.jpg,1,47,54,84,108,0,2
(0)up2536.jpg,0,184,119,273,224,1,2
(1)up2536.jpg,1,319,49,385,113,0,2
(0)000000038377.jpg,0,212,108,229,129,0,2
(1)000000038377.jpg,1,389,97,411,126,0,2
(2)000000038377.jpg,2,282,66,314,111,1,2
(0)000000028358.jpg,0,41,78,140,202,1,2
(1)000000028358.jpg,1,272,1,319,30,0,1
(0)000000097285.jpg,0,355,205,370,224,0,2
(1)000000097285.jpg,1,181,182,217,224,1,2
(2)000000097285.jpg,2,126,185,141,201,0,2
(3)000000097285.jpg,3,380,199,392,221,0,2
(0)up1342.jpg,0,18,111,67,171,1,2
(1)up1342.jpg,1,233,65,262,106,1,2
(2)up1342.jpg,2,98,90,132,141,1,2
(3)up1342.jpg,3,287,61,314,100,1,2
(0)000000058618.jpg,0,306,133,326,155,1,2
(1)000000058618.jpg,1,99,156,112,172,0,2
(0)000000015974.jpg,0,162,216,181,246,0,2
(1)000000015974.jpg,1,337,242,356,271,0,2
(2)000000015974.jpg,2,447,272,464,294,0,2
(3)000000015974.jpg,3,368,206,403,252,1,2
(4)000000015974.jpg,4,69,227,80,240,0,2
(5)000000015974.jpg,5,134,227,148,247,0,2
(6)000000015974.jpg,6,517,295,533,316,0,2
(7)000000015974.jpg,7,546,272,578,311,0,2
(0)up3243.jpg,0,156,221,212,290,0,2
(1)up3243.jpg,1,353,189,418,276,1,2
(0)up3079.jpg,0,206,310,237,354,0,2
(1)up3079.jpg,1,118,31,185,134,1,2
(0)up0987.jpg,0,137,16,180,83,0,2
(1)up0987.jpg,1,220,91,290,179,1,2
(0)000000102425.jpg,0,191,85,266,186,1,2
(1)000000102425.jpg,1,393,71,476,182,1,2
(2)000000102425.jpg,2,320,118,379,195,1,2
(3)000000102425.jpg,3,606,27,638,64,0,1
(0)000000023408.jpg,0,252,296,274,323,1,2
(1)000000023408.jpg,1,194,306,214,329,1,2
(2)000000023408.jpg,2,134,289,154,315,1,2
(3)000000023408.jpg,3,83,308,105,328,1,2
(0)up3040.jpg,0,306,99,351,163,1,2
(1)up3040.jpg,1,0,55,25,102,0,2
(0)000000024320.jpg,0,549,66,575,100,0,2
(1)000000024320.jpg,1,21,80,45,110,0,2
(2)000000024320.jpg,2,481,75,508,113,1,2
(3)000000024320.jpg,3,112,108,141,144,1,2
(4)000000024320.jpg,4,513,79,547,121,1,2
(5)000000024320.jpg,5,615,84,639,118,0,2
(6)000000024320.jpg,6,221,72,251,113,1,2
(7)000000024320.jpg,7,326,89,360,135,1,2
(8)000000024320.jpg,8,265,72,289,103,0,2
(9)000000024320.jpg,9,588,67,605,91,0,2
(0)up4702.jpg,0,38,101,56,123,0,2
(1)up4702.jpg,1,387,98,413,136,1,2
(2)up4702.jpg,2,236,126,254,147,0,1
(0)up0885.jpg,0,302,72,326,99,0,2
(0)up0370.jpg,0,208,79,284,180,1,2
(1)up0370.jpg,1,45,35,98,105,0,2
(2)up0370.jpg,2,383,45,454,141,1,2
(0)000000051036.jpg,0,219,35,236,60,1,2
(1)000000051036.jpg,1,290,109,326,148,0,2
(2)000000051036.jpg,2,460,32,480,63,0,2
(3)000000051036.jpg,3,184,49,208,80,0,2
(4)000000051036.jpg,4,330,121,362,162,1,1
(0)000000074897.jpg,0,459,240,475,261,0,2
(1)000000074897.jpg,1,496,242,523,274,1,2
(2)000000074897.jpg,2,292,152,320,188,1,2
(3)000000074897.jpg,3,23,270,33,286,0,2
(4)000000074897.jpg,4,75,246,87,260,0,2
(0)000000059197.jpg,0,76,70,130,138,1,2
(1)000000059197.jpg,1,336,73,381,115,1,2
(2)000000059197.jpg,2,561,90,586,123,0,2
(0)up0442.jpg,0,171,151,232,235,1,2
(1)up0442.jpg,1,339,203,368,238,0,2
(2)up0442.jpg,2,408,164,420,179,0,2
(0)000000014028.jpg,0,586,53,601,72,0,2
(1)000000014028.jpg,1,333,161,370,208,1,2
(2)000000014028.jpg,2,201,66,262,117,1,2
(3)000000014028.jpg,3,402,230,433,280,1,2
(4)000000014028.jpg,4,316,347,357,406,1,2
(0)up0106.jpg,0,250,93,320,190,1,2
(1)up0106.jpg,1,33,118,59,153,0,2
(0)000000085609.jpg,0,71,316,82,330,0,2
(1)000000085609.jpg,1,2,312,12,331,0,2
(0)up0419.jpg,0,235,94,356,248,1,2
(1)up0419.jpg,1,544,52,635,184,0,2
(0)up3061.jpg,0,294,65,325,101,1,2
(1)up3061.jpg,1,363,89,392,129,1,2
(2)up3061.jpg,2,502,74,543,132,1,2
(3)up3061.jpg,3,426,43,461,89,1,2
(4)up3061.jpg,4,293,195,307,212,0,0
(0)up0288.jpg,0,15,171,48,212,0,2
(1)up0288.jpg,1,158,281,200,334,1,2
(0)000000115101.jpg,0,61,232,88,266,0,2
(1)000000115101.jpg,1,185,119,213,163,1,2
(2)000000115101.jpg,2,340,210,352,231,0,2
(3)000000115101.jpg,3,37,247,51,263,0,2
(4)000000115101.jpg,4,67,322,114,376,0,2
(0)000000037580.jpg,0,261,128,282,153,1,2
(1)000000037580.jpg,1,211,98,243,135,1,2
(2)000000037580.jpg,2,443,117,469,153,1,2
(3)000000037580.jpg,3,352,113,371,138,1,2
(0)up2421.jpg,0,216,112,273,186,1,2
(1)up2421.jpg,1,331,102,385,176,1,2
(2)up2421.jpg,2,119,118,176,193,1,2
(0)000000062523.jpg,0,276,142,380,280,1,2
(1)000000062523.jpg,1,392,6,431,53,0,2
(2)000000062523.jpg,2,559,27,591,66,0,2
(3)000000062523.jpg,3,508,55,529,83,0,2
(0)000000071860.jpg,0,62,49,79,80,0,2
(1)000000071860.jpg,1,154,49,176,75,0,2
(2)000000071860.jpg,2,188,68,232,120,1,2
(0)up2382.jpg,0,183,39,219,86,1,2
(1)up2382.jpg,1,382,42,420,105,1,2
(2)up2382.jpg,2,67,53,114,117,1,2
(0)000000092334.jpg,0,407,96,428,119,0,2
(1)000000092334.jpg,1,445,97,471,134,0,2
(2)000000092334.jpg,2,128,26,178,94,1,2
(0)000000085477.jpg,0,93,147,120,180,1,2
(1)000000085477.jpg,1,312,151,340,188,1,2
(2)000000085477.jpg,2,134,165,163,196,1,2
(3)000000085477.jpg,3,194,177,220,207,1,2
(4)000000085477.jpg,4,171,160,195,187,1,2
(5)000000085477.jpg,5,252,169,277,201,1,2
(0)000000029396.jpg,0,52,214,64,230,0,2
(0)000000025028.jpg,0,221,16,282,101,1,2
(1)000000025028.jpg,1,369,94,420,174,1,2
(2)000000025028.jpg,2,57,186,118,280,0,2
(0)up0091.jpg,0,219,221,248,261,0,2
(1)up0091.jpg,1,338,45,380,108,1,2
(0)up4428.jpg,0,307,254,327,279,0,2
(1)up4428.jpg,1,101,126,149,185,1,2
(0)000000017857.jpg,0,19,394,39,420,0,2
(1)000000017857.jpg,1,312,389,337,418,1,2
(0)000000019274.jpg,0,399,170,427,209,0,2
(1)000000019274.jpg,1,268,152,305,197,1,2
(2)000000019274.jpg,2,170,83,202,121,0,2
(0)000000096002.jpg,0,284,94,377,212,1,2
(1)000000096002.jpg,1,11,63,57,125,0,2
(0)000000007390.jpg,0,332,68,392,149,0,2
(1)000000007390.jpg,1,166,93,214,148,0,2
(2)000000007390.jpg,2,265,122,357,253,1,2
(0)000000090128.jpg,0,508,173,527,198,0,2
(1)000000090128.jpg,1,310,80,392,188,1,2
(2)000000090128.jpg,2,172,95,210,143,0,2
(0)up2712.jpg,0,74,0,129,80,0,2
(1)up2712.jpg,1,383,54,450,126,1,2
(2)up2712.jpg,2,15,193,44,228,0,2
(0)000000105436.jpg,0,441,82,469,123,0,2
(1)000000105436.jpg,1,359,115,428,186,1,2
(2)000000105436.jpg,2,487,77,516,113,0,2
(0)000000014939.jpg,0,308,75,368,161,1,2
(1)000000014939.jpg,1,129,184,165,233,0,2
(2)000000014939.jpg,2,3,309,38,354,0,2
(0)000000053148.jpg,0,178,20,203,57,1,2
(1)000000053148.jpg,1,607,58,627,86,0,2
(2)000000053148.jpg,2,319,54,347,96,1,2
(3)000000053148.jpg,3,519,62,549,101,1,2
(4)000000053148.jpg,4,249,43,281,83,1,2
(5)000000053148.jpg,5,475,69,495,107,1,2
(0)up0165.jpg,0,571,124,587,141,0,2
(1)up0165.jpg,1,222,41,301,138,1,2
(2)up0165.jpg,2,105,149,116,163,0,2
(0)up0780.jpg,0,244,82,279,128,1,2
(1)up0780.jpg,1,44,188,65,213,0,2
(0)up0410.jpg,0,212,36,253,80,1,2
(1)up0410.jpg,1,77,73,101,107,0,2
(2)up0410.jpg,2,507,81,541,129,1,2
(0)000000059421.jpg,0,473,56,515,122,1,2
(1)000000059421.jpg,1,326,93,360,136,1,2
(2)000000059421.jpg,2,155,73,194,128,0,2
(3)000000059421.jpg,3,246,97,270,128,1,2
(0)000000070010.jpg,0,122,115,244,300,1,2
(1)000000070010.jpg,1,111,76,130,108,0,2
(0)up1728.jpg,0,107,79,164,163,1,2
(1)up1728.jpg,1,76,122,108,158,0,2
(0)up4732.jpg,0,32,199,51,229,0,2
(1)up4732.jpg,1,69,191,97,227,0,2
(2)up4732.jpg,2,125,183,174,242,1,2
(3)up4732.jpg,3,190,206,228,259,1,2
(4)up4732.jpg,4,252,170,268,194,0,2
(5)up4732.jpg,5,310,162,323,177,0,2
(0)up0455.jpg,0,282,46,476,314,1,2
(1)up0455.jpg,1,65,220,100,252,0,2
(0)up4353.jpg,0,167,91,209,155,1,2
(1)up4353.jpg,1,130,162,143,178,0,2
(2)up4353.jpg,2,274,126,289,149,0,2
(0)up4283.jpg,0,460,81,500,132,0,2
(1)up4283.jpg,1,289,79,346,157,1,2
(2)up4283.jpg,2,100,113,169,202,1,2
(0)up0413.jpg,0,274,146,310,194,0,2
(1)up0413.jpg,1,160,163,238,262,1,2
(0)000000039867.jpg,0,119,129,173,203,1,2
(1)000000039867.jpg,1,216,126,263,196,1,2
(2)000000039867.jpg,2,477,136,541,219,1,2
(0)000000036799.jpg,0,427,82,464,122,1,2
(1)000000036799.jpg,1,467,206,515,267,1,2
(2)000000036799.jpg,2,186,210,227,254,1,2
(3)000000036799.jpg,3,438,125,450,141,0,2
(0)up3265.jpg,0,159,85,235,160,1,2
(1)up3265.jpg,1,39,199,89,262,0,2
(0)up3280.jpg,0,55,94,77,124,0,2
(1)up3280.jpg,1,108,126,168,185,1,2
(0)000000015763.jpg,0,101,55,121,79,0,2
(1)000000015763.jpg,1,223,119,248,154,1,2
(0)up2547.jpg,0,220,182,252,220,1,2
(1)up2547.jpg,1,21,332,42,359,0,2
(0)up2821.jpg,0,66,179,81,199,0,2
(1)up2821.jpg,1,95,178,110,199,0,2
(2)up2821.jpg,2,260,210,280,233,0,2
(3)up2821.jpg,3,128,177,146,198,0,2
(4)up2821.jpg,4,175,77,249,180,1,2
(0)up1446.jpg,0,225,59,283,149,1,2
(1)up1446.jpg,1,375,117,401,153,0,2
(0)up4633.jpg,0,27,262,48,288,0,2
(1)up4633.jpg,1,161,116,193,160,1,2
(2)up4633.jpg,2,116,234,136,257,0,2
(0)000000024834.jpg,0,304,311,316,325,0,2
(0)000000004774.jpg,0,204,141,234,182,1,2
(1)000000004774.jpg,1,370,168,385,193,0,2
(0)000000011977.jpg,0,83,124,98,140,0,2
(1)000000011977.jpg,1,434,148,457,171,1,2
(2)000000011977.jpg,2,397,133,405,144,0,1
(0)up0057.jpg,0,196,30,238,90,1,2
(1)up0057.jpg,1,377,128,399,160,0,2
(0)000000077775.jpg,0,151,76,284,245,1,2
(1)000000077775.jpg,1,443,163,480,231,0,2
(0)up0816.jpg,0,160,92,186,122,0,2
(1)up0816.jpg,1,365,127,411,187,1,2
(2)up0816.jpg,2,238,120,278,167,1,2
(0)000000006984.jpg,0,33,72,56,109,0,2
(1)000000006984.jpg,1,212,44,253,106,1,2
(2)000000006984.jpg,2,292,90,305,108,0,2
(0)up3047.jpg,0,358,103,434,190,1,2
(1)up3047.jpg,1,99,157,158,229,1,2
(2)up3047.jpg,2,347,216,366,250,0,2
(0)000000031949.jpg,0,64,179,96,219,0,2
(1)000000031949.jpg,1,109,185,140,220,0,2
(2)000000031949.jpg,2,407,172,444,213,0,2
(3)000000031949.jpg,3,586,193,609,230,0,2
(4)000000031949.jpg,4,304,129,372,213,1,2
(5)000000031949.jpg,5,499,173,542,231,0,2
(6)000000031949.jpg,6,626,214,639,239,0,2
(0)up0448.jpg,0,302,133,385,233,1,2
(1)up0448.jpg,1,120,209,137,227,0,2
(2)up0448.jpg,2,605,194,617,209,0,2
(3)up0448.jpg,3,47,219,61,238,0,2
(0)000000034125.jpg,0,306,109,321,134,1,2
(0)000000057900.jpg,0,147,157,167,180,1,2
(1)000000057900.jpg,1,211,168,228,190,1,2
(2)000000057900.jpg,2,311,168,329,189,1,2
(3)000000057900.jpg,3,452,169,471,193,1,2
(4)000000057900.jpg,4,395,181,410,200,1,2
(0)000000023826.jpg,0,258,204,281,230,1,2
(1)000000023826.jpg,1,183,114,195,129,0,2
(0)up4719.jpg,0,467,136,496,175,1,2
(1)up4719.jpg,1,39,139,64,171,1,2
(2)up4719.jpg,2,215,97,241,134,1,2
(3)up4719.jpg,3,379,116,408,154,1,2
(4)up4719.jpg,4,563,169,587,208,1,2
(0)000000036184.jpg,0,143,67,163,96,0,2
(1)000000036184.jpg,1,295,86,360,164,1,2
(2)000000036184.jpg,2,411,76,480,169,1,2
(3)000000036184.jpg,3,61,145,126,198,1,2
(4)000000036184.jpg,4,243,53,268,87,0,2
(0)up4535.jpg,0,119,1,136,21,0,2
(1)up4535.jpg,1,322,91,356,133,1,2
(2)up4535.jpg,2,329,130,359,171,1,2
(3)up4535.jpg,3,49,19,60,34,0,2
(0)000000581727.jpg,0,168,159,233,245,1,2
(1)000000581727.jpg,1,351,79,378,114,0,2
(2)000000581727.jpg,2,264,102,333,191,1,2
(0)up0101.jpg,0,332,68,392,149,0,2
(1)up0101.jpg,1,166,93,214,148,0,2
(2)up0101.jpg,2,265,122,357,253,1,2
(0)000000095637.jpg,0,198,41,312,195,1,2
(1)000000095637.jpg,1,611,352,636,396,0,2
(0)up3271.jpg,0,568,124,589,149,0,2
(1)up3271.jpg,1,112,123,145,161,1,2
(2)up3271.jpg,2,459,142,488,179,1,2
(0)000000010956.jpg,0,383,134,405,164,1,2
(1)000000010956.jpg,1,275,117,298,148,1,2
